Snapshot_Date,SKU,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value,Total_Pipeline_Stock,Is_Below_Reorder_Point,Is_Below_Safety_Stock,Stock_Status,Average_Forecast_Demand,Stock_Coverage_Weeks,Lead_Time_Weeks,Lead_Time_Demand,Available_Stock,Stockout_Gap,Stockout_Risk,Excess_Stock,Overstock_Risk,Overall_Risk,Recommendation,Risk_Score
2024-03-01,SKU011,574,255,5,217,355,2219709.66,829,0,0,Healthy (> Reorder Point),18.21293984749243,31.516054234321143,0.7142857142857143,13.009242748208878,829,-598.9907572517911,LOW,355.4447218300909,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-03-01,SKU012,93,39,5,11,29,134453.82,132,0,0,Healthy (> Reorder Point),152.60360509957462,0.6094220378300829,0.7142857142857143,109.00257507112474,132,-11.997424928875262,LOW,-1738.2432611948955,LOW,LOW,HEALTHY,0
2024-03-01,SKU013,344,197,4,64,105,2665380.8,541,0,0,Healthy (> Reorder Point),82.29389569333014,4.180139937498194,0.5714285714285714,47.02508325333151,541,-429.9749167466685,LOW,-643.5267483199617,LOW,LOW,HEALTHY,0
2024-03-01,SKU014,336,8,14,133,408,1048676.16,344,1,0,Reorder Needed (<= Reorder Point),126.68761064142299,2.6521930463351735,2.0,253.37522128284598,344,42.375221282845985,HIGH,-1184.2513276970758,LOW,HIGH,REORDER NOW,60
2024-03-01,SKU015,429,85,4,122,198,539205.81,514,0,0,Healthy (> Reorder Point),21.863857921842072,19.621422785199655,0.5714285714285714,12.493633098195469,514,-379.50636690180454,LOW,166.63370493789512,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-03-01,SKU016,311,97,12,63,217,624659.05,408,0,0,Healthy (> Reorder Point),81.77833745970412,3.802963103196415,1.7142857142857142,140.19143564520706,408,-204.80856435479294,LOW,-670.3400495164494,LOW,LOW,HEALTHY,0
2024-03-01,SKU017,237,170,6,89,168,1588672.62,407,0,0,Healthy (> Reorder Point),83.9279095755806,2.8238520558714924,0.8571428571428571,71.93820820764051,407,-246.0617917923595,LOW,-770.1349149069672,LOW,LOW,HEALTHY,0
2024-03-01,SKU018,270,347,13,85,331,721126.8,617,1,0,Reorder Needed (<= Reorder Point),149.6531105639159,1.8041723221294803,1.8571428571428572,277.92720533298666,617,-254.07279466701334,LOW,-1525.8373267669908,LOW,LOW,REORDER SOON,0
2024-03-01,SKU019,257,104,6,30,81,836010.72,361,0,0,Healthy (> Reorder Point),95.61862243779252,2.687760955426845,0.8571428571428571,81.9588192323936,361,-249.04118076760642,LOW,-890.4234692535103,LOW,LOW,HEALTHY,0
2024-03-01,SKU020,736,121,3,272,396,4076954.24,857,0,0,Healthy (> Reorder Point),84.59106805499508,8.700682198757738,0.42857142857142855,36.253314880712175,857,-548.7466851192878,LOW,-279.0928166599409,LOW,LOW,HEALTHY,0
2024-03-01,SKU021,146,114,6,25,70,44830.76,260,0,0,Healthy (> Reorder Point),50.40102463578332,2.8967665053448948,0.8571428571428571,43.20087825924285,260,-191.79912174075716,LOW,-458.81229562939984,LOW,LOW,HEALTHY,0
2024-03-01,SKU022,109,191,9,42,155,588882.31,300,1,0,Reorder Needed (<= Reorder Point),58.31515299485604,1.8691539746044197,1.2857142857142858,74.97662527910063,300,-183.02337472089937,LOW,-590.7818359382725,LOW,LOW,REORDER SOON,0
2024-03-01,SKU023,151,321,14,59,203,574796.6,472,1,0,Reorder Needed (<= Reorder Point),87.54378131244553,1.7248512428436,2.0,175.08756262489106,472,-237.91243737510894,LOW,-899.5253757493465,LOW,LOW,REORDER SOON,0
2024-03-01,SKU024,436,379,8,66,195,581375.48,815,0,0,Healthy (> Reorder Point),76.4636135364613,5.702058532612973,1.1428571428571428,87.3869868988129,815,-661.6130131011871,LOW,-481.5633624375355,LOW,LOW,HEALTHY,0
2024-03-01,SKU025,585,659,6,137,372,2282085.0,1244,0,0,Healthy (> Reorder Point),18.585355361227894,31.47639572286071,0.8571428571428571,15.930304595338194,1244,-1091.0696954046618,LOW,361.9757356652653,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-03-01,SKU026,140,20,9,35,98,865023.6,160,0,0,Healthy (> Reorder Point),133.0415205457043,1.0523030661838026,1.2857142857142858,171.05338355876268,160,46.053383558762675,HIGH,-1456.4982465484513,LOW,HIGH,REORDER NOW,60
2024-03-01,SKU027,536,487,11,76,313,2456948.96,1023,0,0,Healthy (> Reorder Point),145.90675541794133,3.67357905029592,1.5714285714285714,229.2820442281935,1023,-717.7179557718065,LOW,-1214.881065015296,LOW,LOW,HEALTHY,0
2024-03-01,SKU028,292,420,8,152,323,142741.28,712,1,0,Reorder Needed (<= Reorder Point),31.106388794354906,9.387139147858631,1.1428571428571428,35.55015862211989,712,-524.4498413778801,LOW,-81.2766655322589,LOW,LOW,REORDER SOON,0
2024-03-01,SKU029,346,111,14,119,537,1181970.6,457,1,0,Reorder Needed (<= Reorder Point),92.13179246289059,3.755489725648874,2.0,184.26358492578117,457,-153.73641507421883,LOW,-759.581509554687,LOW,LOW,REORDER SOON,0
2024-03-01,SKU030,115,22,4,48,76,237248.45,137,0,0,Healthy (> Reorder Point),29.57372506362793,3.8885869045099075,0.5714285714285714,16.899271464930244,137,-72.10072853506975,LOW,-239.88470076353514,LOW,LOW,HEALTHY,0
2024-03-01,SKU031,159,66,7,27,78,401530.65,225,0,0,Healthy (> Reorder Point),112.061080321504,1.4188690626917742,1.0,112.061080321504,225,-85.938919678496,LOW,-1185.732963858048,LOW,LOW,HEALTHY,0
2024-03-01,SKU032,429,87,7,47,134,1959243.0,516,0,0,Healthy (> Reorder Point),54.992586929301225,7.8010514499258745,1.0,54.992586929301225,516,-414.00741307069876,LOW,-230.91104315161465,LOW,LOW,HEALTHY,0
2024-03-01,SKU033,312,346,9,68,179,1060644.0,658,0,0,Healthy (> Reorder Point),102.66265597604806,3.0390797611235763,1.2857142857142858,131.9948433977761,658,-458.0051566022239,LOW,-919.9518717125766,LOW,LOW,HEALTHY,0
2024-03-01,SKU034,197,162,14,42,139,304175.88,359,0,0,Healthy (> Reorder Point),118.43921646150007,1.663300432792351,2.0,236.87843292300013,359,-80.1215670769999,LOW,-1224.2705975380009,LOW,LOW,HEALTHY,0
2024-03-01,SKU035,349,30,4,129,229,2041049.72,379,0,0,Healthy (> Reorder Point),125.03438379015351,2.7912322148580366,0.5714285714285714,71.44821930865915,379,-178.55178069134087,LOW,-1151.412605481842,LOW,LOW,HEALTHY,0
2024-03-01,SKU036,428,259,4,80,171,641940.08,687,0,0,Healthy (> Reorder Point),28.401220974970112,15.069774654307812,0.5714285714285714,16.22926912855435,687,-590.7707308714456,LOW,87.18534830035867,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-03-01,SKU037,414,283,8,188,579,2337642.72,697,1,0,Reorder Needed (<= Reorder Point),148.2476501285819,2.7926243663283636,1.1428571428571428,169.42588586123645,697,-339.57411413876355,LOW,-1364.971801542983,LOW,LOW,REORDER SOON,0
2024-03-01,SKU038,122,61,9,73,184,390755.02,183,1,0,Reorder Needed (<= Reorder Point),46.60615974096913,2.617679737572455,1.2857142857142858,59.92220538124603,183,-50.077794618753956,LOW,-437.2739168916296,LOW,LOW,REORDER SOON,0
2024-03-01,SKU039,71,87,6,30,66,216837.55,158,0,0,Healthy (> Reorder Point),18.63885467149666,3.8092469334275276,0.8571428571428571,15.976161146997136,158,-112.02383885300287,LOW,-152.6662560579599,LOW,LOW,HEALTHY,0
2024-03-01,SKU040,86,155,9,38,97,100151.3,241,1,0,Reorder Needed (<= Reorder Point),90.19968398617831,0.953440147453046,1.2857142857142858,115.97102226794355,241,-87.02897773205643,LOW,-996.3962078341397,LOW,LOW,REORDER SOON,0
2024-03-01,SKU041,234,279,11,85,293,1327418.82,513,1,0,Reorder Needed (<= Reorder Point),64.96817258818683,3.6017636125192207,1.5714285714285714,102.0928426385793,513,-325.9071573614207,LOW,-545.618071058242,LOW,LOW,REORDER SOON,0
2024-03-01,SKU042,72,50,10,62,141,558800.64,122,1,0,Reorder Needed (<= Reorder Point),136.1102257325676,0.5289830327771786,1.4285714285714286,194.44317961795375,122,134.44317961795377,HIGH,-1561.3227087908112,LOW,HIGH,REORDER NOW,60
2024-03-01,SKU043,165,429,9,125,336,615870.75,594,1,0,Reorder Needed (<= Reorder Point),130.258832688137,1.2667087259644003,1.2857142857142858,167.47564202760472,594,-301.52435797239525,LOW,-1398.1059922576442,LOW,LOW,REORDER SOON,0
2024-03-01,SKU044,47,64,3,44,68,46860.41,111,1,0,Reorder Needed (<= Reorder Point),53.04250247248853,0.8860818741419189,0.42857142857142855,22.73250105963794,111,-44.26749894036206,LOW,-589.5100296698623,LOW,LOW,REORDER SOON,0
2024-03-01,SKU045,453,182,3,75,129,823698.96,635,0,0,Healthy (> Reorder Point),147.55999314681097,3.0699377950587152,0.42857142857142855,63.23999706291898,635,-496.760002937081,LOW,-1317.7199177617317,LOW,LOW,HEALTHY,0
2024-03-01,SKU046,456,53,9,64,194,2160961.2,509,0,0,Healthy (> Reorder Point),54.18980348712668,8.414867201139183,1.2857142857142858,69.6726044834486,509,-375.3273955165514,LOW,-194.27764184552018,LOW,LOW,HEALTHY,0
2024-03-01,SKU047,56,99,6,38,83,343197.68,155,1,0,Reorder Needed (<= Reorder Point),88.06846728987554,0.6358689065823884,0.8571428571428571,75.48725767703617,155,-41.51274232296383,LOW,-1000.8216074785064,LOW,LOW,REORDER SOON,0
2024-03-01,SKU048,70,12,5,25,43,251910.4,82,0,0,Healthy (> Reorder Point),52.66637908493151,1.3291211816008033,0.7142857142857143,37.61884220352251,82,-19.38115779647749,LOW,-561.9965490191781,LOW,LOW,HEALTHY,0
2024-03-01,SKU049,813,310,3,216,309,4297770.03,1123,0,0,Healthy (> Reorder Point),147.86670983735698,5.498194968253794,0.42857142857142855,63.371447073152986,1123,-843.6285529268471,LOW,-961.4005180482836,LOW,LOW,HEALTHY,0
2024-03-01,SKU050,458,35,4,108,186,1590409.58,493,0,0,Healthy (> Reorder Point),35.23463894720143,12.998572248357815,0.5714285714285714,20.134079398400818,493,-364.8659206015992,LOW,35.18433263358281,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-04-01,SKU001,617,58,8,316,654,2252858.27,675,1,0,Reorder Needed (<= Reorder Point),84.35095557248381,7.314677063377241,1.1428571428571428,96.40109208283863,675,-262.59890791716134,LOW,-395.2114668698057,LOW,LOW,REORDER SOON,0
2024-04-01,SKU002,706,674,9,108,346,3992147.6,1380,0,0,Healthy (> Reorder Point),60.610605206310034,11.648126554699044,1.2857142857142858,77.92792097954148,1380,-1194.0720790204584,LOW,-21.32726247572043,LOW,LOW,HEALTHY,0
2024-04-01,SKU003,341,84,5,105,184,2096751.03,425,0,0,Healthy (> Reorder Point),34.20813909588409,9.968387904533191,0.7142857142857143,24.434385068488638,425,-295.5656149315114,LOW,-69.49766915060911,LOW,LOW,HEALTHY,0
2024-04-01,SKU004,502,292,14,152,486,623925.76,794,0,0,Healthy (> Reorder Point),27.974245966626015,17.945077075496467,2.0,55.94849193325203,794,-586.0515080667479,LOW,166.30904840048782,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-04-01,SKU005,902,272,4,107,216,6704051.86,1174,0,0,Healthy (> Reorder Point),101.36967098364632,8.898124964275727,0.5714285714285714,57.92552627636932,1174,-1009.0744737236307,LOW,-314.43605180375584,LOW,LOW,HEALTHY,0
2024-04-01,SKU006,341,558,9,104,311,2259602.4,899,0,0,Healthy (> Reorder Point),37.22048017150538,9.161622806281176,1.2857142857142858,47.85490307764977,899,-747.1450969223503,LOW,-105.64576205806452,LOW,LOW,HEALTHY,0
2024-04-01,SKU007,445,303,4,121,214,2023873.35,748,0,0,Healthy (> Reorder Point),148.4626504518179,2.997386875727511,0.5714285714285714,84.83580025818165,748,-542.1641997418184,LOW,-1336.5518054218146,LOW,LOW,HEALTHY,0
2024-04-01,SKU008,206,344,6,197,386,1372812.84,550,1,0,Reorder Needed (<= Reorder Point),97.15146048182743,2.120400444608171,0.8571428571428571,83.27268041299493,550,-269.72731958700507,LOW,-959.8175257819291,LOW,LOW,REORDER SOON,0
2024-04-01,SKU009,92,586,14,110,311,275777.36,678,1,1,Critical (<= Safety Stock),61.66929685639556,1.4918282628425805,2.0,123.33859371279112,678,-444.6614062872089,LOW,-648.0315622767467,LOW,LOW,REORDER SOON,0
2024-04-01,SKU010,133,106,8,19,56,953834.77,239,0,0,Healthy (> Reorder Point),99.10270304793268,1.342042102884644,1.1428571428571428,113.2602320547802,239,-106.7397679452198,LOW,-1056.2324365751922,LOW,LOW,HEALTHY,0
2024-04-01,SKU011,708,493,5,161,317,2737899.72,1201,0,0,Healthy (> Reorder Point),18.21293984749243,38.87346062351806,0.7142857142857143,13.009242748208878,1201,-1026.9907572517911,LOW,489.4447218300909,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-04-01,SKU012,22,32,4,21,38,31806.28,54,1,0,Reorder Needed (<= Reorder Point),152.60360509957462,0.14416435303507338,0.5714285714285714,87.20206005689978,54,54.20206005689978,HIGH,-1809.2432611948955,LOW,HIGH,REORDER NOW,60
2024-04-01,SKU013,229,253,11,33,151,1774337.8,482,0,0,Healthy (> Reorder Point),82.29389569333014,2.7827094351368795,1.5714285714285714,129.31897894666164,482,-319.6810210533383,LOW,-758.5267483199617,LOW,LOW,HEALTHY,0
2024-04-01,SKU014,140,297,5,88,202,436948.4,437,1,0,Reorder Needed (<= Reorder Point),126.68761064142299,1.1050804359729889,0.7142857142857143,90.49115045815928,437,-258.50884954184073,LOW,-1380.2513276970758,LOW,LOW,REORDER SOON,0
2024-04-01,SKU015,536,125,3,71,141,673693.04,661,0,0,Healthy (> Reorder Point),21.863857921842072,24.515344085937098,0.42857142857142855,9.370224823646602,661,-580.6297751763534,LOW,273.6337049378951,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-04-01,SKU016,188,93,4,44,95,377607.4,281,0,0,Healthy (> Reorder Point),81.77833745970412,2.298897309970823,0.5714285714285714,46.73047854840235,281,-190.26952145159765,LOW,-793.3400495164494,LOW,LOW,HEALTHY,0
2024-04-01,SKU017,425,409,14,60,282,2848885.5,834,0,0,Healthy (> Reorder Point),83.9279095755806,5.06386972044466,2.0,167.8558191511612,834,-606.1441808488388,LOW,-582.1349149069672,LOW,LOW,HEALTHY,0
2024-04-01,SKU018,455,300,3,178,247,1215232.2,755,0,0,Healthy (> Reorder Point),149.6531105639159,3.040364468773754,0.42857142857142855,64.13704738453538,755,-512.8629526154646,LOW,-1340.8373267669908,LOW,LOW,HEALTHY,0
2024-04-01,SKU019,144,99,7,34,103,468426.24,243,0,0,Healthy (> Reorder Point),95.61862243779252,1.505982792145781,1.0,95.61862243779252,243,-113.38137756220749,LOW,-1003.4234692535103,LOW,LOW,HEALTHY,0
2024-04-01,SKU020,1186,802,9,374,803,6569657.24,1988,0,0,Healthy (> Reorder Point),84.59106805499508,14.020392782237334,1.2857142857142858,108.75994464213653,1988,-1505.2400553578634,LOW,170.90718334005908,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-04-01,SKU021,191,113,10,32,120,58648.46,304,0,0,Healthy (> Reorder Point),50.40102463578332,3.789605496718321,1.4285714285714286,72.00146376540475,304,-199.99853623459524,LOW,-413.81229562939984,LOW,LOW,HEALTHY,0
2024-04-01,SKU022,399,434,12,70,238,2155633.41,833,0,0,Healthy (> Reorder Point),58.31515299485604,6.842132439148289,1.7142857142857142,99.96883370546749,833,-663.0311662945326,LOW,-300.7818359382725,LOW,LOW,HEALTHY,0
2024-04-01,SKU023,318,72,3,65,100,1210498.8,390,0,0,Healthy (> Reorder Point),87.54378131244553,3.6324681802931442,0.42857142857142855,37.51876341961951,390,-287.4812365803805,LOW,-732.5253757493465,LOW,LOW,HEALTHY,0
2024-04-01,SKU024,167,338,9,119,294,222682.81,505,1,0,Reorder Needed (<= Reorder Point),76.4636135364613,2.1840453553815746,1.2857142857142858,98.31036026116453,505,-287.68963973883547,LOW,-750.5633624375355,LOW,LOW,REORDER SOON,0
2024-04-01,SKU025,1263,1100,10,350,810,4926963.0,2363,0,0,Healthy (> Reorder Point),18.585355361227894,67.95673127858645,1.4285714285714286,26.55050765889699,2363,-1986.449492341103,LOW,1039.9757356652653,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-04-01,SKU026,85,5,9,43,110,525192.9,90,1,0,Reorder Needed (<= Reorder Point),133.0415205457043,0.638898290183023,1.2857142857142858,171.05338355876268,90,124.05338355876268,HIGH,-1511.4982465484513,LOW,HIGH,REORDER NOW,60
2024-04-01,SKU027,177,97,13,160,462,811343.22,274,1,0,Reorder Needed (<= Reorder Point),145.90675541794133,1.2131035296686155,1.8571428571428572,270.9696886333196,274,156.9696886333196,HIGH,-1573.881065015296,LOW,HIGH,REORDER NOW,60
2024-04-01,SKU028,841,202,6,142,306,411114.44,1043,0,0,Healthy (> Reorder Point),31.106388794354906,27.036246655305167,0.8571428571428571,26.662618966589918,1043,-874.3373810334101,LOW,467.7233344677411,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-04-01,SKU029,230,223,11,164,561,785703.0,453,1,0,Reorder Needed (<= Reorder Point),92.13179246289059,2.496423806067171,1.5714285714285714,144.77853101311376,453,-144.22146898688624,LOW,-875.581509554687,LOW,LOW,REORDER SOON,0
2024-04-01,SKU030,85,76,4,48,83,175357.55,161,0,0,Healthy (> Reorder Point),29.57372506362793,2.8741729294203666,0.5714285714285714,16.899271464930244,161,-96.10072853506975,LOW,-269.88470076353514,LOW,LOW,HEALTHY,0
2024-04-01,SKU031,292,22,8,33,101,737402.2,314,0,0,Healthy (> Reorder Point),112.061080321504,2.6057218006666547,1.1428571428571428,128.06980608171884,314,-152.93019391828116,LOW,-1052.732963858048,LOW,LOW,HEALTHY,0
2024-04-01,SKU032,524,70,10,99,260,2393108.0,594,0,0,Healthy (> Reorder Point),54.992586929301225,9.528557015760276,1.4285714285714286,78.56083847043033,594,-416.4391615295697,LOW,-135.91104315161465,LOW,LOW,HEALTHY,0
2024-04-01,SKU033,242,423,10,118,270,822679.0,665,1,0,Reorder Needed (<= Reorder Point),102.66265597604806,2.3572349429227737,1.4285714285714286,146.6609371086401,665,-400.3390628913599,LOW,-989.9518717125766,LOW,LOW,REORDER SOON,0
2024-04-01,SKU034,105,67,6,24,68,162124.2,172,0,0,Healthy (> Reorder Point),118.43921646150007,0.8865306875289181,0.8571428571428571,101.51932839557148,172,-46.48067160442852,LOW,-1316.2705975380009,LOW,LOW,HEALTHY,0
2024-04-01,SKU035,210,529,5,136,272,1228138.8,739,1,0,Reorder Needed (<= Reorder Point),125.03438379015351,1.679538008940366,0.7142857142857143,89.31027413582395,739,-513.6897258641761,LOW,-1290.412605481842,LOW,LOW,REORDER SOON,0
2024-04-01,SKU036,395,361,14,91,429,592444.7,756,1,0,Reorder Needed (<= Reorder Point),28.401220974970112,13.907852776756041,2.0,56.802441949940224,756,-608.1975580500598,LOW,54.18534830035867,HIGH,HIGH,REORDER SOON,40
2024-04-01,SKU037,553,630,9,202,751,3122503.44,1183,1,0,Reorder Needed (<= Reorder Point),148.2476501285819,3.73024462458837,1.2857142857142858,190.60412159389105,1183,-790.395878406109,LOW,-1225.971801542983,LOW,LOW,REORDER SOON,0
2024-04-01,SKU038,452,340,12,72,229,1447715.32,792,0,0,Healthy (> Reorder Point),46.60615974096913,9.69828886379303,1.7142857142857142,79.89627384166137,792,-640.1037261583386,LOW,-107.2739168916296,LOW,LOW,HEALTHY,0
2024-04-01,SKU039,135,16,10,21,85,412296.75,151,0,0,Healthy (> Reorder Point),18.63885467149666,7.242934310038257,1.4285714285714286,26.626935244995227,151,-103.37306475500478,LOW,-88.66625605795991,LOW,LOW,HEALTHY,0
2024-04-01,SKU040,185,32,5,37,79,215441.75,217,0,0,Healthy (> Reorder Point),90.19968398617831,2.0510049683582965,0.7142857142857143,64.42834570441309,217,-115.57165429558691,LOW,-897.3962078341397,LOW,LOW,HEALTHY,0
2024-04-01,SKU041,179,159,3,69,135,1015418.67,338,0,0,Healthy (> Reorder Point),64.96817258818683,2.755195242055301,0.42857142857142855,27.843502537794354,338,-241.15649746220566,LOW,-600.618071058242,LOW,LOW,HEALTHY,0
2024-04-01,SKU042,164,37,5,44,92,1272823.68,201,0,0,Healthy (> Reorder Point),136.1102257325676,1.2049057968813515,0.7142857142857143,97.22158980897687,201,-59.77841019102311,LOW,-1469.3227087908112,LOW,LOW,HEALTHY,0
2024-04-01,SKU043,340,841,13,141,494,1269067.0,1181,1,0,Reorder Needed (<= Reorder Point),130.258832688137,2.610187677744825,1.8571428571428572,241.90926070654015,1181,-798.0907392934598,LOW,-1223.1059922576442,LOW,LOW,REORDER SOON,0
2024-04-01,SKU044,143,148,3,81,112,142575.29,291,0,0,Healthy (> Reorder Point),53.04250247248853,2.6959512340913703,0.42857142857142855,22.73250105963794,291,-187.26749894036206,LOW,-493.5100296698623,LOW,LOW,HEALTHY,0
2024-04-01,SKU045,198,124,7,61,199,360027.36,322,1,0,Reorder Needed (<= Reorder Point),147.55999314681097,1.341827115721028,1.0,147.55999314681097,322,-113.44000685318903,LOW,-1572.7199177617317,LOW,LOW,REORDER SOON,0
2024-04-01,SKU046,256,194,5,76,155,1213171.2,450,0,0,Healthy (> Reorder Point),54.18980348712668,4.724135972569366,0.7142857142857143,38.707002490804776,450,-335.29299750919523,LOW,-394.2776418455202,LOW,LOW,HEALTHY,0
2024-04-01,SKU047,119,58,4,36,65,729295.07,177,0,0,Healthy (> Reorder Point),88.06846728987554,1.3512214264875753,0.5714285714285714,50.32483845135745,177,-90.67516154864255,LOW,-937.8216074785064,LOW,LOW,HEALTHY,0
2024-04-01,SKU048,73,46,4,21,39,262706.56,119,0,0,Healthy (> Reorder Point),52.66637908493151,1.3860835179551234,0.5714285714285714,30.095073762818007,119,-67.904926237182,LOW,-558.9965490191781,LOW,LOW,HEALTHY,0
2024-04-01,SKU049,697,321,4,184,336,3684558.07,1018,0,0,Healthy (> Reorder Point),147.86670983735698,4.713704665280313,0.5714285714285714,84.49526276420399,1018,-749.504737235796,LOW,-1077.4005180482836,LOW,LOW,HEALTHY,0
2024-04-01,SKU050,214,491,4,172,258,743117.14,705,1,0,Reorder Needed (<= Reorder Point),35.23463894720143,6.073568692464132,0.5714285714285714,20.134079398400818,705,-512.8659206015992,LOW,-208.8156673664172,LOW,LOW,REORDER SOON,0
2024-05-01,SKU001,1195,588,5,318,518,4363315.45,1783,0,0,Healthy (> Reorder Point),84.35095557248381,14.167000147059648,0.7142857142857143,60.250682551774155,1783,-1404.7493174482258,LOW,182.7885331301943,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-05-01,SKU002,791,86,10,123,356,4472788.6,877,0,0,Healthy (> Reorder Point),60.610605206310034,13.050521394854027,1.4285714285714286,86.5865788661572,877,-667.4134211338428,LOW,63.67273752427957,HIGH,HIGH,MARKDOWN / CLEAR,40
