Week_Start,SKU,Units_Sold,Forecast_Units
2025-01-06,SKU048,53,44.13077375337712
2025-01-13,SKU048,53,58.11595971357477
2025-01-20,SKU048,64,56.346677386804465
2025-01-27,SKU048,76,56.357328427515775
2025-02-03,SKU048,58,61.188313208797894
2025-02-10,SKU048,49,63.33276905188175
2025-02-17,SKU048,43,59.06178635677527
2025-02-24,SKU048,66,60.92225320524818
2025-03-03,SKU048,67,65.49231555799135
2025-03-10,SKU048,67,68.95282099903496
2025-03-17,SKU048,72,69.42148839834884
2025-03-24,SKU048,64,72.59161398147772
2025-03-31,SKU048,78,72.06715004428574
2025-04-07,SKU048,63,67.81624971892855
2025-04-14,SKU048,85,67.53635708062555
2025-04-21,SKU048,66,69.1884032965558
2025-04-28,SKU048,66,66.51025394645777
2025-05-05,SKU048,71,67.40418700730613
2025-05-12,SKU048,74,71.19334240729266
2025-05-19,SKU048,62,68.34744749026592
2025-05-26,SKU048,72,71.39985835196663
2025-06-02,SKU048,70,71.86615542880163
2025-06-09,SKU048,62,68.63719050014376
2025-06-16,SKU048,58,68.81219210922437
2025-06-23,SKU048,81,68.88629079274673
2025-06-30,SKU048,74,68.85913034536478
2025-07-07,SKU048,43,60.36593191638128
2025-07-14,SKU048,48,58.994411796473734
2025-07-21,SKU048,63,58.787296551709545
2025-07-28,SKU048,55,54.7792802645183
2025-08-04,SKU048,47,55.838647996099105
2025-08-11,SKU048,46,49.73099004229776
2025-08-18,SKU048,41,49.770131662113485
2025-08-25,SKU048,46,54.34824598530957
2025-09-01,SKU048,54,48.5880162637355
2025-09-08,SKU048,66,50.6214587502758
2025-09-15,SKU048,53,53.44352634119962
2025-09-22,SKU048,55,52.189431945289854
2025-09-29,SKU048,46,50.132012740024116
2025-10-06,SKU048,46,45.51905229854565
2025-10-13,SKU048,55,45.68330119305521
2025-10-20,SKU048,58,45.9427661376125
2025-10-27,SKU048,29,45.4341010706671
2025-11-03,SKU048,66,54.76722885516911
2025-11-10,SKU048,59,54.226741615957806
2025-11-17,SKU048,48,55.37768517119156
2025-11-24,SKU048,62,58.595425440215166
2025-12-01,SKU048,37,54.88222226925172
2025-12-08,SKU048,57,52.41847397213267
2025-12-15,SKU048,59,52.84815548329309
2025-12-22,SKU048,53,51.923638866564595
2025-12-29,SKU048,41,58.375492091597
2026-01-05,SKU048,14,33.82781945761552
2024-12-30,SKU049,135,147.24588934535043
2025-01-06,SKU049,192,118.39540462307725
2025-01-13,SKU049,182,176.33268286486944
2025-01-20,SKU049,171,171.84404170249138
2025-01-27,SKU049,164,170.3632828693695
2025-02-03,SKU049,161,172.31746565406695
2025-02-10,SKU049,196,186.61130279826963
2025-02-17,SKU049,180,181.0668272122063
2025-02-24,SKU049,195,186.50447522840426
2025-03-03,SKU049,209,209.80003586374443
2025-03-10,SKU049,202,205.89095033273725
2025-03-17,SKU049,197,205.3776939031793
2025-03-24,SKU049,226,221.3038903664086
2025-03-31,SKU049,218,220.14037611814618
2025-04-07,SKU049,189,200.29548724955558
2025-04-14,SKU049,208,200.81675067708997
2025-04-21,SKU049,201,200.2154786836313
2025-04-28,SKU049,214,212.58597725063237
2025-05-05,SKU049,192,202.19850916078968
2025-05-12,SKU049,219,204.79468807369278
2025-05-19,SKU049,198,200.26067109217962
2025-05-26,SKU049,185,198.59823549839152
2025-06-02,SKU049,204,204.5128305981041
2025-06-09,SKU049,207,208.7962512017599
2025-06-16,SKU049,205,200.13257898894838
2025-06-23,SKU049,193,191.690752855946
2025-06-30,SKU049,213,197.26587503677473
2025-07-07,SKU049,171,174.08381496981397
2025-07-14,SKU049,171,166.38145417136178
2025-07-21,SKU049,168,171.49216138572166
2025-07-28,SKU049,171,165.59029915564005
2025-08-04,SKU049,158,163.71251440473608
2025-08-11,SKU049,156,162.7936612094907
2025-08-18,SKU049,161,153.7823618636453
2025-08-25,SKU049,144,152.23559066831666
2025-09-01,SKU049,164,154.77084003824297
2025-09-08,SKU049,151,157.64751820393488
2025-09-15,SKU049,167,161.5361079666074
2025-09-22,SKU049,160,156.60820902820234
2025-09-29,SKU049,169,159.68529017754443
2025-10-06,SKU049,135,143.38286097666452
2025-10-13,SKU049,146,145.61417032262463
2025-10-20,SKU049,142,143.82765403460635
2025-10-27,SKU049,142,144.09048566490608
2025-11-03,SKU049,152,147.75276722948243
2025-11-10,SKU049,149,153.43660403052655
2025-11-17,SKU049,163,150.69910997840643
2025-11-24,SKU049,134,150.36280040788378
2025-12-01,SKU049,174,163.98659884994714
2025-12-08,SKU049,162,158.81226231905498
2025-12-15,SKU049,160,159.61320344913383
2025-12-22,SKU049,152,150.31787394338411
2025-12-29,SKU049,160,154.64516572174367
2026-01-05,SKU049,32,91.11180724311674
2024-12-30,SKU050,55,45.96142291087763
2025-01-06,SKU050,41,32.559670709922656
2025-01-13,SKU050,41,43.290020134380896
2025-01-20,SKU050,38,41.8818214726386
2025-01-27,SKU050,43,42.38180785053289
2025-02-03,SKU050,39,41.31135101699972
2025-02-10,SKU050,41,41.61861373313213
2025-02-17,SKU050,54,41.51233482663469
2025-02-24,SKU050,42,45.797597323724844
2025-03-03,SKU050,60,51.149880106005284
2025-03-10,SKU050,62,55.6044248473464
2025-03-17,SKU050,51,57.261602706680435
2025-03-24,SKU050,59,55.39246152002382
2025-03-31,SKU050,54,53.60905255316199
2025-04-07,SKU050,60,51.13440540804476
2025-04-14,SKU050,48,48.95040153528875
2025-04-21,SKU050,49,50.890642212521705
2025-04-28,SKU050,44,48.13850667647251
2025-05-05,SKU050,53,47.69827032249229
2025-05-12,SKU050,47,50.07252174229182
2025-05-19,SKU050,55,49.67594840294399
2025-05-26,SKU050,72,53.630766071925486
2025-06-02,SKU050,50,53.45100709705049
2025-06-09,SKU050,49,54.96856368607933
2025-06-16,SKU050,48,52.35993295257259
2025-06-23,SKU050,59,51.22943791619705
2025-06-30,SKU050,62,51.57465001898216
2025-07-07,SKU050,42,47.494927369199054
2025-07-14,SKU050,54,48.23383855294261
2025-07-21,SKU050,47,46.734932604065456
2025-07-28,SKU050,41,50.05614954418899
2025-08-04,SKU050,37,43.67623608911053
2025-08-11,SKU050,38,41.04823534966294
2025-08-18,SKU050,38,39.2706467560416
2025-08-25,SKU050,39,36.33660816478907
2025-09-01,SKU050,29,34.19693290919798
2025-09-08,SKU050,30,36.98285842204436
2025-09-15,SKU050,36,37.43287470257172
2025-09-22,SKU050,27,35.98326883626947
2025-09-29,SKU050,36,31.64344260261188
2025-10-06,SKU050,37,30.594182349745996
2025-10-13,SKU050,38,32.59815036386178
2025-10-20,SKU050,34,32.64406261895414
2025-10-27,SKU050,28,32.288930300725774
2025-11-03,SKU050,34,35.00796312677015
2025-11-10,SKU050,51,36.878904297695755
2025-11-17,SKU050,39,38.29532294836933
2025-11-24,SKU050,36,36.52821925836126
2025-12-01,SKU050,32,38.23508350733806
2025-12-08,SKU050,44,37.14241106076891
2025-12-15,SKU050,29,36.89955809978268
2025-12-22,SKU050,35,36.95256893629303
2025-12-29,SKU050,54,42.96704617652316
2026-01-05,SKU050,17,29.30558630037783
